item	itemLabel	value	valueLabel
http://www.wikidata.org/entity/Q318477	Babez for Breakfast	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q770559	Bondage	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q1066672	Koda Kumi Driving Hit's 2	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q1075042	Eternity: Love & Songs	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q5571275	Gloomy Lights	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q5609532	Grinning Cat	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q7122602	Pacific Ocean Blues	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q7843477	Triple Time Dance	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q7993590	Whigfield II	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q24037601	Jump Up the Wall	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q25095832	Soulhead	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q3991500	Timothy's Monster	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q3999878	Trust Us	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q318477	Babez for Breakfast	http://www.wikidata.org/entity/Q30	United States of America
http://www.wikidata.org/entity/Q2082955	Welcome Home Armageddon	http://www.wikidata.org/entity/Q30	United States of America
http://www.wikidata.org/entity/Q2619535	Revolution	http://www.wikidata.org/entity/Q30	United States of America
http://www.wikidata.org/entity/Q4833736	B-sides & Other Missed Opportunities	http://www.wikidata.org/entity/Q30	United States of America
http://www.wikidata.org/entity/Q6532728	Let It Break	http://www.wikidata.org/entity/Q30	United States of America
http://www.wikidata.org/entity/Q7572337	Space Eagle	http://www.wikidata.org/entity/Q30	United States of America
http://www.wikidata.org/entity/Q7770247	The Trip	http://www.wikidata.org/entity/Q30	United States of America
http://www.wikidata.org/entity/Q7852545	Tumble Bee	http://www.wikidata.org/entity/Q30	United States of America
http://www.wikidata.org/entity/Q11707155	Conquest	http://www.wikidata.org/entity/Q30	United States of America
http://www.wikidata.org/entity/Q17066614	UnDeveloped	http://www.wikidata.org/entity/Q30	United States of America
http://www.wikidata.org/entity/Q17125802	Noregs vaapen	http://www.wikidata.org/entity/Q30	United States of America
http://www.wikidata.org/entity/Q2165175	The Soundtrack of Our Lives	http://www.wikidata.org/entity/Q46	Europe
http://www.wikidata.org/entity/Q2838495	Saber Tiger	http://www.wikidata.org/entity/Q46	Europe
http://www.wikidata.org/entity/Q7939695	Voices from Within	http://www.wikidata.org/entity/Q46	Europe
http://www.wikidata.org/entity/Q7977823	We Want Blood!	http://www.wikidata.org/entity/Q46	Europe
http://www.wikidata.org/entity/Q12762216	Amanecer en Puerta Oscura	http://www.wikidata.org/entity/Q46	Europe
http://www.wikidata.org/entity/Q12766443	Gran Poder	http://www.wikidata.org/entity/Q46	Europe
http://www.wikidata.org/entity/Q5123971	City of Vultures	http://www.wikidata.org/entity/Q49	North America
http://www.wikidata.org/entity/Q6532728	Let It Break	http://www.wikidata.org/entity/Q55	Netherlands
http://www.wikidata.org/entity/Q6907853	Moonlight Madness	http://www.wikidata.org/entity/Q65	Los Angeles
http://www.wikidata.org/entity/Q2082955	Welcome Home Armageddon	http://www.wikidata.org/entity/Q145	United Kingdom
http://www.wikidata.org/entity/Q7720095	The Bridgeheads	http://www.wikidata.org/entity/Q145	United Kingdom
http://www.wikidata.org/entity/Q7852545	Tumble Bee	http://www.wikidata.org/entity/Q145	United Kingdom
http://www.wikidata.org/entity/Q1040997	The Big Mash Up	http://www.wikidata.org/entity/Q183	Germany
http://www.wikidata.org/entity/Q6532728	Let It Break	http://www.wikidata.org/entity/Q183	Germany
http://www.wikidata.org/entity/Q17066614	UnDeveloped	http://www.wikidata.org/entity/Q183	Germany
http://www.wikidata.org/entity/Q7920181	Venomous	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q7133653	Para Mi	http://www.wikidata.org/entity/Q397	Latin
http://www.wikidata.org/entity/Q7920181	Venomous	http://www.wikidata.org/entity/Q408	Australia
http://www.wikidata.org/entity/Q1473678	Full Circle	http://www.wikidata.org/entity/Q458	European Union
http://www.wikidata.org/entity/Q66764853	Falak Records Music	http://www.wikidata.org/entity/Q638	music
http://www.wikidata.org/entity/Q5691583	Hear You Calling	http://www.wikidata.org/entity/Q708	lead
http://www.wikidata.org/entity/Q6673306	Long Time Noisy	http://www.wikidata.org/entity/Q928	Philippines
http://www.wikidata.org/entity/Q6733424	Maharot	http://www.wikidata.org/entity/Q928	Philippines
http://www.wikidata.org/entity/Q7317928	Revenge of the Giant Robot	http://www.wikidata.org/entity/Q928	Philippines
http://www.wikidata.org/entity/Q7362844	Romantico	http://www.wikidata.org/entity/Q928	Philippines
http://www.wikidata.org/entity/Q3615778	Continuous	http://www.wikidata.org/entity/Q1055	Hamburg
http://www.wikidata.org/entity/Q7091383	On the Impossible Past	http://www.wikidata.org/entity/Q1772	epitaph
http://www.wikidata.org/entity/Q7311812	Remindstate	http://www.wikidata.org/entity/Q1772	epitaph
http://www.wikidata.org/entity/Q7406044	Saltbox	http://www.wikidata.org/entity/Q1772	epitaph
http://www.wikidata.org/entity/Q7456907	Settle	http://www.wikidata.org/entity/Q1772	epitaph
http://www.wikidata.org/entity/Q1646614	Hakuna Matata	http://www.wikidata.org/entity/Q1860	English
http://www.wikidata.org/entity/Q7486728	Q7486728	http://www.wikidata.org/entity/Q1994	2011
http://www.wikidata.org/entity/Q7486728	Q7486728	http://www.wikidata.org/entity/Q2024	2007
http://www.wikidata.org/entity/Q8052504	Yeovil True	http://www.wikidata.org/entity/Q2736	association football
http://www.wikidata.org/entity/Q5265387	Destrozado y sin control	http://www.wikidata.org/entity/Q2868	Lima
http://www.wikidata.org/entity/Q460074	A New Day Yesterday	http://www.wikidata.org/entity/Q3884	Amazon
http://www.wikidata.org/entity/Q12033917	Long Branch Park 1983	http://www.wikidata.org/entity/Q3884	Amazon
http://www.wikidata.org/entity/Q6949244	Mythos	http://www.wikidata.org/entity/Q4202	neutron star
http://www.wikidata.org/entity/Q7280288	Radian	http://www.wikidata.org/entity/Q6367	Ana Free
http://www.wikidata.org/entity/Q1135251	Rainbow Ethiopia: Movement for Democracy and Social Justice	http://www.wikidata.org/entity/Q7278	political party
http://www.wikidata.org/entity/Q3805487	Issa and Gurgura Liberation Front	http://www.wikidata.org/entity/Q7278	political party
http://www.wikidata.org/entity/Q4728710	All Ethiopian National Movement	http://www.wikidata.org/entity/Q7278	political party
http://www.wikidata.org/entity/Q6016844	Independent National Alliance of Angola	http://www.wikidata.org/entity/Q7278	political party
http://www.wikidata.org/entity/Q6383395	Kefagn Patriotic Front	http://www.wikidata.org/entity/Q7278	political party
http://www.wikidata.org/entity/Q6926700	Movement for Youth and Democracy	http://www.wikidata.org/entity/Q7278	political party
http://www.wikidata.org/entity/Q6972214	National Democratic Front	http://www.wikidata.org/entity/Q7278	political party
http://www.wikidata.org/entity/Q6974406	National Movement for Nature and Development	http://www.wikidata.org/entity/Q7278	political party
http://www.wikidata.org/entity/Q6974415	National Movement of Hope	http://www.wikidata.org/entity/Q7278	political party
http://www.wikidata.org/entity/Q7287100	Rally of Republican Democrats	http://www.wikidata.org/entity/Q7278	political party
http://www.wikidata.org/entity/Q10332854	Movement of Young Intellectuals	http://www.wikidata.org/entity/Q7278	political party
http://www.wikidata.org/entity/Q11873755	Sixth Clan	http://www.wikidata.org/entity/Q7278	political party
http://www.wikidata.org/entity/Q13386554	Afar Liberation Front	http://www.wikidata.org/entity/Q7278	political party
http://www.wikidata.org/entity/Q4235	Miley Cyrus	http://www.wikidata.org/entity/Q7414	The Walt Disney Company
http://www.wikidata.org/entity/Q547537	Party in the U.S.A.	http://www.wikidata.org/entity/Q7414	The Walt Disney Company
http://www.wikidata.org/entity/Q1685941	Someday My Prince Will Come	http://www.wikidata.org/entity/Q7414	The Walt Disney Company
http://www.wikidata.org/entity/Q340009	Ace Frehley	http://www.wikidata.org/entity/Q7903	Casablanca
