item	itemLabel	value	valueLabel
http://www.wikidata.org/entity/Q4714712	Alejo & Valentina	http://www.wikidata.org/entity/Q75	Internet
http://www.wikidata.org/entity/Q5020162	California's Gold	http://www.wikidata.org/entity/Q99	California
http://www.wikidata.org/entity/Q615195	Sandmännchen	http://www.wikidata.org/entity/Q131	Saturday
http://www.wikidata.org/entity/Q4125910	Q4125910	http://www.wikidata.org/entity/Q159	Russia
http://www.wikidata.org/entity/Q4156553	Q4156553	http://www.wikidata.org/entity/Q159	Russia
http://www.wikidata.org/entity/Q4161225	Q4161225	http://www.wikidata.org/entity/Q159	Russia
http://www.wikidata.org/entity/Q4518639	Q4518639	http://www.wikidata.org/entity/Q159	Russia
http://www.wikidata.org/entity/Q19915627	Q19915627	http://www.wikidata.org/entity/Q232	Kazakhstan
http://www.wikidata.org/entity/Q51926919	YOUniverse	http://www.wikidata.org/entity/Q355	Facebook
http://www.wikidata.org/entity/Q55333018	Go On Girl Star Search	http://www.wikidata.org/entity/Q355	Facebook
http://www.wikidata.org/entity/Q68173241	Christchurch Mosque Attack Livestream	http://www.wikidata.org/entity/Q355	Facebook
http://www.wikidata.org/entity/Q750043	Videomatch	http://www.wikidata.org/entity/Q414	Argentina
http://www.wikidata.org/entity/Q7602417	Starship Exeter	http://www.wikidata.org/entity/Q466	World Wide Web
http://www.wikidata.org/entity/Q4303385	Q4303385	http://www.wikidata.org/entity/Q523	star
http://www.wikidata.org/entity/Q56808484	Open space	http://www.wikidata.org/entity/Q527	sky
http://www.wikidata.org/entity/Q6346974	Kahit Isang Saglit	http://www.wikidata.org/entity/Q833	Malaysia
http://www.wikidata.org/entity/Q19655	The Young Turks	http://www.wikidata.org/entity/Q866	YouTube
http://www.wikidata.org/entity/Q579563	The Guild	http://www.wikidata.org/entity/Q866	YouTube
http://www.wikidata.org/entity/Q985802	Will It Blend?	http://www.wikidata.org/entity/Q866	YouTube
http://www.wikidata.org/entity/Q1648407	Seth MacFarlane's Cavalcade of Cartoon Comedy	http://www.wikidata.org/entity/Q866	YouTube
http://www.wikidata.org/entity/Q1848882	This is Horosho	http://www.wikidata.org/entity/Q866	YouTube
http://www.wikidata.org/entity/Q1857691	Riese: Kingdom Falling	http://www.wikidata.org/entity/Q866	YouTube
http://www.wikidata.org/entity/Q2722598	Lonelygirl15	http://www.wikidata.org/entity/Q866	YouTube
http://www.wikidata.org/entity/Q4896710	Best Laid Plans	http://www.wikidata.org/entity/Q866	YouTube
http://www.wikidata.org/entity/Q6028284	Indy Mogul	http://www.wikidata.org/entity/Q866	YouTube
http://www.wikidata.org/entity/Q6945310	My Drunk Kitchen	http://www.wikidata.org/entity/Q866	YouTube
http://www.wikidata.org/entity/Q7366325	Roommates	http://www.wikidata.org/entity/Q866	YouTube
http://www.wikidata.org/entity/Q15731558	Marble Hornets	http://www.wikidata.org/entity/Q866	YouTube
http://www.wikidata.org/entity/Q16531755	Versus Battle	http://www.wikidata.org/entity/Q866	YouTube
http://www.wikidata.org/entity/Q16639391	Golden Moustache	http://www.wikidata.org/entity/Q866	YouTube
http://www.wikidata.org/entity/Q19361259	Talking Marriage with Ryan Bailey	http://www.wikidata.org/entity/Q866	YouTube
http://www.wikidata.org/entity/Q20571213	Q20571213	http://www.wikidata.org/entity/Q866	YouTube
http://www.wikidata.org/entity/Q21161206	Anacostia	http://www.wikidata.org/entity/Q866	YouTube
http://www.wikidata.org/entity/Q21203819	Heart of the Dragon	http://www.wikidata.org/entity/Q866	YouTube
http://www.wikidata.org/entity/Q28675455	The Chairman's Ear	http://www.wikidata.org/entity/Q866	YouTube
http://www.wikidata.org/entity/Q29983199	Q29983199	http://www.wikidata.org/entity/Q866	YouTube
http://www.wikidata.org/entity/Q30093942	Voldemort: Origins of the Heir	http://www.wikidata.org/entity/Q866	YouTube
http://www.wikidata.org/entity/Q30141401	Doctor Who: The Fan Show	http://www.wikidata.org/entity/Q866	YouTube
http://www.wikidata.org/entity/Q38004540	Cereal Time	http://www.wikidata.org/entity/Q866	YouTube
http://www.wikidata.org/entity/Q39055990	All The Stations	http://www.wikidata.org/entity/Q866	YouTube
http://www.wikidata.org/entity/Q48752083	Q48752083	http://www.wikidata.org/entity/Q866	YouTube
http://www.wikidata.org/entity/Q48817189	Origin	http://www.wikidata.org/entity/Q866	YouTube
http://www.wikidata.org/entity/Q48966251	BuzzFeed Unsolved	http://www.wikidata.org/entity/Q866	YouTube
http://www.wikidata.org/entity/Q50079141	Q50079141	http://www.wikidata.org/entity/Q866	YouTube
http://www.wikidata.org/entity/Q51895308	Dinner with Don	http://www.wikidata.org/entity/Q866	YouTube
