item	itemLabel	value	valueLabel
http://www.wikidata.org/entity/Q3327819	multiverse	http://www.wikidata.org/entity/Q1	Universe
http://www.wikidata.org/entity/Q3866557	Q3866557	http://www.wikidata.org/entity/Q2	Earth
http://www.wikidata.org/entity/Q18589965	Earth-Moon system	http://www.wikidata.org/entity/Q2	Earth
http://www.wikidata.org/entity/Q3	life	http://www.wikidata.org/entity/Q4	death
http://www.wikidata.org/entity/Q1219811	Four last things	http://www.wikidata.org/entity/Q4	death
http://www.wikidata.org/entity/Q626432	triad	http://www.wikidata.org/entity/Q5	human
http://www.wikidata.org/entity/Q874405	social group	http://www.wikidata.org/entity/Q5	human
http://www.wikidata.org/entity/Q1156970	humanity	http://www.wikidata.org/entity/Q5	human
http://www.wikidata.org/entity/Q1662868	lumpers and splitters	http://www.wikidata.org/entity/Q5	human
http://www.wikidata.org/entity/Q2472587	people	http://www.wikidata.org/entity/Q5	human
http://www.wikidata.org/entity/Q2700595	dyad	http://www.wikidata.org/entity/Q5	human
http://www.wikidata.org/entity/Q3117863	isolated human group	http://www.wikidata.org/entity/Q5	human
http://www.wikidata.org/entity/Q10648343	duo	http://www.wikidata.org/entity/Q5	human
http://www.wikidata.org/entity/Q11675186	Q11675186	http://www.wikidata.org/entity/Q5	human
http://www.wikidata.org/entity/Q16145172	trio	http://www.wikidata.org/entity/Q5	human
http://www.wikidata.org/entity/Q16334295	group of humans	http://www.wikidata.org/entity/Q5	human
http://www.wikidata.org/entity/Q20902363	mythical human-animal hybrid	http://www.wikidata.org/entity/Q5	human
http://www.wikidata.org/entity/Q55208590	extinct human group	http://www.wikidata.org/entity/Q5	human
http://www.wikidata.org/entity/Q74229147	Euphemia of Armenia	http://www.wikidata.org/entity/Q5	human
http://www.wikidata.org/entity/Q27527	Afro-Eurasia	http://www.wikidata.org/entity/Q15	Africa
http://www.wikidata.org/entity/Q39061	Northern Hemisphere	http://www.wikidata.org/entity/Q15	Africa
http://www.wikidata.org/entity/Q41228	Southern Hemisphere	http://www.wikidata.org/entity/Q15	Africa
http://www.wikidata.org/entity/Q2035462	Ostfeste	http://www.wikidata.org/entity/Q15	Africa
http://www.wikidata.org/entity/Q49	North America	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q19771	G20	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q27353	Anglo-America	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q146905	Zangger Committee	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q181574	North American Free Trade Agreement	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q329888	Allies	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q673158	Wassenaar Arrangement	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q782942	Australia Group	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q877399	North Atlantic Treaty	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q1072120	Missile Technology Control Regime	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q1480793	Nuclear Suppliers Group	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q2017699	Northern America	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q2665587	Canada–United States Free Trade Agreement	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q15978258	Five Eyes	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q56839716	United States–Mexico–Canada Agreement	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q19771	G20	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q27231	East Asia	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q146905	Zangger Committee	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q673158	Wassenaar Arrangement	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q782942	Australia Group	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q1072120	Missile Technology Control Regime	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q1480793	Nuclear Suppliers Group	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q828	America	http://www.wikidata.org/entity/Q18	South America
http://www.wikidata.org/entity/Q12585	Latin America	http://www.wikidata.org/entity/Q18	South America
http://www.wikidata.org/entity/Q2565175	Westfeste	http://www.wikidata.org/entity/Q18	South America
http://www.wikidata.org/entity/Q8932	European Economic Area	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q21195	Scandinavia	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q27479	Northern Europe	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q52062	Nordic countries	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q146905	Zangger Committee	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q290712	Statute of the Council of Europe	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q329888	Allies	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q673158	Wassenaar Arrangement	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q782942	Australia Group	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q877399	North Atlantic Treaty	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q1072120	Missile Technology Control Regime	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q1151921	Nordic Passport Union	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q1480793	Nuclear Suppliers Group	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q1969730	Schengen Area	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q1156248	England and Wales	http://www.wikidata.org/entity/Q21	England
http://www.wikidata.org/entity/Q186539	Founding Fathers of the United States	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q1156248	England and Wales	http://www.wikidata.org/entity/Q25	Wales
http://www.wikidata.org/entity/Q1379030	counties of the United Kingdom	http://www.wikidata.org/entity/Q26	Northern Ireland
http://www.wikidata.org/entity/Q8268	Eurozone	http://www.wikidata.org/entity/Q27	Ireland
http://www.wikidata.org/entity/Q146905	Zangger Committee	http://www.wikidata.org/entity/Q27	Ireland
http://www.wikidata.org/entity/Q290712	Statute of the Council of Europe	http://www.wikidata.org/entity/Q27	Ireland
http://www.wikidata.org/entity/Q673158	Wassenaar Arrangement	http://www.wikidata.org/entity/Q27	Ireland
http://www.wikidata.org/entity/Q782942	Australia Group	http://www.wikidata.org/entity/Q27	Ireland
http://www.wikidata.org/entity/Q1072120	Missile Technology Control Regime	http://www.wikidata.org/entity/Q27	Ireland
http://www.wikidata.org/entity/Q1480793	Nuclear Suppliers Group	http://www.wikidata.org/entity/Q27	Ireland
http://www.wikidata.org/entity/Q2103943	DING FLOF BIPS	http://www.wikidata.org/entity/Q27	Ireland
http://www.wikidata.org/entity/Q3324796	Common Travel Area	http://www.wikidata.org/entity/Q27	Ireland
http://www.wikidata.org/entity/Q59987349	New Hanseatic League	http://www.wikidata.org/entity/Q27	Ireland
http://www.wikidata.org/entity/Q458	European Union	http://www.wikidata.org/entity/Q28	Hungary
http://www.wikidata.org/entity/Q27468	Eastern Europe	http://www.wikidata.org/entity/Q28	Hungary
http://www.wikidata.org/entity/Q27509	Central Europe	http://www.wikidata.org/entity/Q28	Hungary
http://www.wikidata.org/entity/Q146905	Zangger Committee	http://www.wikidata.org/entity/Q28	Hungary
http://www.wikidata.org/entity/Q244323	Visegrád Group	http://www.wikidata.org/entity/Q28	Hungary
http://www.wikidata.org/entity/Q673158	Wassenaar Arrangement	http://www.wikidata.org/entity/Q28	Hungary
http://www.wikidata.org/entity/Q782942	Australia Group	http://www.wikidata.org/entity/Q28	Hungary
